trading_date,sector,sentiment_score,covered_tickers,total_tickers,headline_count,coverage_ratio,score_100,lagged_sentiment_score,lagged_score_100,sentiment_z,sentiment_z_21d_mean
2021-04-14,Comm,0.16172,5,5,14,1.0,58.086000000000006,0.196944,59.8472,1.493567639385634,0.10511837361758533
2021-04-14,Consumer,0.002474166666666672,5,5,21,1.0,50.12370833333334,0.14174166666666665,57.08708333333333,0.5034702136865805,0.3812129414049193
2021-04-14,Energy,0.04903833333333334,4,5,10,0.8,52.45191666666666,0.14788666666666667,57.394333333333336,0.7191852972970143,-0.19335416945610856
2021-04-14,Financials,0.2360852082111437,5,5,60,1.0,61.80426041055719,0.237054358974359,61.85271794871795,1.3373485667654263,0.13043443308078984
2021-04-14,Healthcare,-0.01144666666666666,5,5,12,1.0,49.42766666666667,-0.0027966666666666695,49.860166666666665,-0.9959667358266173,0.054228673368397325
2021-04-14,Industrials,0.08647166666666666,4,5,13,0.8,54.32358333333334,0.2701,63.505,1.9054398755571778,0.10097287116286514
2021-04-14,Materials,0.10577999999999999,4,5,4,0.8,55.289,0.0,50.0,-0.704541485527227,-0.4858707679107334
2021-04-14,RealEstate,0.0,2,5,2,0.4,50.0,0.0,50.0,-0.5902298052091293,-0.08157795197975953
2021-04-14,Tech,0.07398666666666667,4,5,8,0.8,53.699333333333335,0.08186333333333333,54.09316666666667,-0.10645565548581325,-0.10601591293928855
2021-04-14,Utilities,0.34237,4,5,5,0.8,67.1185,0.045533333333333335,52.27666666666667,-0.5166566753804643,-0.27897749977953973
2021-04-15,Comm,0.01089,2,5,7,0.4,50.544500000000006,0.16172,58.086000000000006,1.0684657515154894,0.14704409925726042
2021-04-15,Consumer,-0.013320571428571432,4,5,17,0.8,49.333971428571424,0.002474166666666672,50.12370833333334,-1.1422283475448478,0.24378420496284203
2021-04-15,Energy,0.0017400000000000083,5,5,6,1.0,50.087,0.04903833333333334,52.45191666666666,-0.17258168431965062,-0.20989856478768126
2021-04-15,Financials,0.07430977777777778,4,5,29,0.8,53.715488888888885,0.2360852082111437,61.80426041055719,1.322686690503533,0.14242060167348705
2021-04-15,Healthcare,0.10661000000000001,5,5,9,1.0,55.33050000000001,-0.01144666666666666,49.42766666666667,-1.075723390767738,-0.044698381249158384
2021-04-15,Industrials,0.15460000000000002,3,5,6,0.6,57.730000000000004,0.08647166666666666,54.32358333333334,0.03074308409729588,0.0331051215149985
2021-04-15,Materials,0.0,0,5,0,0.0,50.0,0.10577999999999999,55.289,0.717020394598893,-0.41690743482510306
2021-04-15,RealEstate,0.09176,4,5,5,0.8,54.588,0.0,50.0,-0.5889959204208967,-0.22780674631488596
2021-04-15,Tech,0.17105,4,5,10,0.8,58.552499999999995,0.07398666666666667,53.699333333333335,-0.17908858801394648,-0.08498154363857417
2021-04-15,Utilities,0.07200999999999999,1,5,2,0.2,53.6005,0.34237,67.1185,2.5055969841306682,-0.18425162490048744
2021-04-16,Comm,0.09808,2,5,4,0.4,54.903999999999996,0.01089,50.544500000000006,-0.72300279007284,0.1345091317015903
2021-04-16,Consumer,0.1554375,4,5,20,0.8,57.77187500000001,-0.013320571428571432,49.333971428571424,-1.3246063748348247,0.10564283310111731
2021-04-16,Energy,0.08471333333333333,4,5,10,0.8,54.235666666666674,0.0017400000000000083,50.087,-0.5988458820503824,-0.18181392472619207
2021-04-16,Financials,0.19892666666666664,5,5,36,1.0,59.946333333333335,0.07430977777777778,53.715488888888885,-0.16446308193957662,0.1434802771659576
2021-04-16,Healthcare,-0.05,2,5,2,0.4,47.5,0.10661000000000001,55.33050000000001,0.058105233960633294,-0.04586363993097259
2021-04-16,Industrials,0.00632666666666667,3,5,8,0.6,50.31633333333333,0.15460000000000002,57.730000000000004,0.7222509915526325,0.10213028278356562
2021-04-16,Materials,0.0,2,5,2,0.4,50.0,0.0,50.0,-0.7056610013082196,-0.4157791722326064
2021-04-16,RealEstate,0.0,1,5,1,0.2,50.0,0.09176,54.588,0.4048777282919839,-0.17444304941529878
2021-04-16,Tech,0.012846000000000002,3,5,8,0.6,50.6423,0.17105,58.552499999999995,0.7196517667313931,-0.0032934943544746693
2021-04-16,Utilities,0.0,0,5,0,0.0,50.0,0.07200999999999999,53.6005,-0.25186824017653664,-0.16274963288707361
2021-04-19,Comm,-0.026015,4,5,8,0.8,48.69925,0.09808,54.903999999999996,0.31300730007403577,0.11593840027437033
2021-04-19,Consumer,0.06717630718954248,5,5,40,1.0,53.35881535947713,0.1554375,57.77187500000001,0.670772473442493,0.146928758164279
2021-04-19,Energy,0.037735000000000005,3,5,11,0.6,51.886750000000006,0.08471333333333333,54.235666666666674,0.15141067313160042,-0.147362145553912
2021-04-19,Financials,0.18549142857142858,5,5,22,1.0,59.274571428571434,0.19892666666666664,59.946333333333335,0.9787571115492284,0.16349715860238737
2021-04-19,Healthcare,0.044012857142857145,5,5,15,1.0,52.20064285714285,-0.05,47.5,-1.4436447413201665,-0.1034926607114314
2021-04-19,Industrials,0.15152700000000002,4,5,13,0.8,57.57635,0.00632666666666667,50.31633333333333,-0.7856514673234075,0.1106091192704092
2021-04-19,Materials,0.20092,3,5,3,0.6,60.046,0.0,50.0,-0.7040320668032456,-0.4320438327020988
2021-04-19,RealEstate,0.038849999999999996,2,5,5,0.4,51.9425,0.0,50.0,-0.589783644585287,-0.1690496823603062
2021-04-19,Tech,0.03772838095238095,4,5,25,0.8,51.88641904761905,0.012846000000000002,50.6423,-0.7475252801440949,-0.08419290850955671
2021-04-19,Utilities,0.04523,2,5,7,0.4,52.261500000000005,0.0,50.0,-0.9795262635846167,-0.16236852075966532
2021-04-20,Comm,0.010657142857142855,4,5,12,0.8,50.53285714285715,-0.026015,48.69925,-1.1616829810118987,0.10581570981311125
2021-04-20,Consumer,0.0419584126984127,5,5,26,1.0,52.097920634920634,0.06717630718954248,53.35881535947713,-0.3722623054260412,0.09185483929837208
2021-04-20,Energy,0.1563,3,5,6,0.6,57.815,0.037735000000000005,51.886750000000006,-0.2735429060604944,-0.11592475335275247
2021-04-20,Financials,0.263101,5,5,16,1.0,63.15505,0.18549142857142858,59.274571428571434,0.8525795355835222,0.22676832354718987
2021-04-20,Healthcare,0.09445111111111111,4,5,13,0.8,54.72255555555555,0.044012857142857145,52.20064285714285,-0.5368652123761094,-0.1391087357404968
2021-04-20,Industrials,-0.021778181818181818,4,5,16,0.8,48.91109090909091,0.15152700000000002,57.57635,0.6921692241429568,0.23363448355702024
2021-04-20,Materials,-0.00516,1,5,1,0.2,49.742,0.20092,60.046,2.000876470634897,-0.3021275730067606
2021-04-20,RealEstate,0.0,0,5,0,0.0,50.0,0.038849999999999996,51.9425,-0.16731822421513756,-0.2480282571444357
2021-04-20,Tech,0.043715000000000004,3,5,12,0.6,52.18575,0.03772838095238095,51.88641904761905,-0.5150840320610653,-0.11723870997483261
2021-04-20,Utilities,0.19656,3,5,4,0.6,59.828,0.04523,52.261500000000005,-0.5192408524852604,-0.17488004454926573
2021-04-21,Comm,0.009635555555555553,3,5,18,0.6,50.48177777777778,0.010657142857142855,50.53285714285715,-0.7220963182979195,0.044690771637222224
2021-04-21,Consumer,0.08685666666666667,5,5,11,1.0,54.34283333333333,0.0419584126984127,52.097920634920634,-0.669596709933182,0.08879349583792692
2021-04-21,Energy,0.07842,4,5,11,0.8,53.921,0.1563,57.815,0.8003440452726022,-0.12158977014778159
2021-04-21,Financials,0.06890333333333334,4,5,13,0.8,53.445166666666665,0.263101,63.15505,1.5624944848157754,0.3481514787335591
2021-04-21,Healthcare,0.35231,5,5,8,1.0,67.61550000000001,0.09445111111111111,54.72255555555555,-0.052449370622660585,-0.17703705556662874
2021-04-21,Industrials,0.07940666666666667,5,5,8,1.0,53.97033333333333,-0.021778181818181818,48.91109090909091,-1.0723526105398684,0.2528589916183094
2021-04-21,Materials,0.19962,4,5,5,0.8,59.980999999999995,-0.00516,49.742,-0.7744219364056323,-0.3505209086609301
2021-04-21,RealEstate,0.04588,2,5,3,0.4,52.294,0.0,50.0,-0.5889307071986809,-0.24772901833676955
2021-04-21,Tech,0.023,4,5,12,0.8,51.15,0.043715000000000004,52.18575,-0.4585292685040703,-0.1239704540191781
2021-04-21,Utilities,0.07985714285714286,2,5,8,0.4,53.99285714285714,0.19656,59.828,1.0136456341657936,-0.07970641193781962
2021-04-22,Comm,0.0816560606060606,3,5,26,0.6,54.082803030303026,0.009635555555555553,50.48177777777778,-0.7325570761740459,0.05921044880882233
2021-04-22,Consumer,0.19145833333333334,4,5,15,0.8,59.572916666666664,0.08685666666666667,54.34283333333333,-0.13713226549930746,0.0870051669960357
2021-04-22,Energy,0.01423333333333333,3,5,10,0.6,50.711666666666666,0.07842,53.921,0.09285569086205145,-0.08994350945958388
2021-04-22,Financials,0.11101333333333334,4,5,17,0.8,55.55066666666667,0.06890333333333334,53.445166666666665,-0.2238112626878827,0.26255447361043327
2021-04-22,Healthcare,0.060575000000000004,5,5,9,1.0,53.02875,0.35231,67.61550000000001,2.422516751094908,-0.018037653748631945
2021-04-22,Industrials,0.09017,5,5,10,1.0,54.508500000000005,0.07940666666666667,53.97033333333333,-0.039757430330331654,0.26604356040711546
2021-04-22,Materials,0.037727142857142855,2,5,11,0.4,51.88635714285714,0.19962,59.980999999999995,1.971795836294754,-0.24782534142814733
2021-04-22,RealEstate,0.08038,3,5,4,0.6,54.01899999999999,0.04588,52.294,-0.08900392693438905,-0.22368636181476215
2021-04-22,Tech,0.125958,4,5,28,0.8,56.2979,0.023,51.15,-0.650154215035177,-0.14919239830843847
2021-04-22,Utilities,0.09107000000000001,3,5,7,0.6,54.5535,0.07985714285714286,53.99285714285714,-0.17080265678594725,-0.04108583740969996
2021-04-23,Comm,0.136241,3,5,10,0.6,56.81205,0.0816560606060606,54.082803030303026,0.1254955005327278,0.09303605112616539
2021-04-23,Consumer,0.11434333333333332,5,5,22,1.0,55.717166666666664,0.19145833333333334,59.572916666666664,1.1019992105180232,0.1025487271475843
2021-04-23,Energy,-0.03583,5,5,16,1.0,48.2085,0.01423333333333333,50.711666666666666,-0.4896112655541394,-0.02901147464081973
2021-04-23,Financials,0.19388666666666668,4,5,10,0.8,59.69433333333334,0.11101333333333334,55.55066666666667,0.1626752086738671,0.21459085016850915
2021-04-23,Healthcare,0.11148,2,5,2,0.4,55.574,0.060575000000000004,53.02875,-0.3820686700952822,-0.02523508789205772
2021-04-23,Industrials,0.061919999999999996,3,5,10,0.6,53.096,0.09017,54.508500000000005,0.06993648583694313,0.25174460673983634
2021-04-23,Materials,0.04404,2,5,3,0.4,52.202000000000005,0.037727142857142855,51.88635714285714,-0.20290633699222735,-0.19083682199686333
2021-04-23,RealEstate,0.15566,1,5,1,0.2,57.782999999999994,0.08038,54.01899999999999,0.286717841745492,-0.18181439838463961
2021-04-23,Tech,0.06519666666666665,4,5,22,0.8,53.259833333333326,0.125958,56.2979,0.3087284489932699,-0.2024757472435055
2021-04-23,Utilities,0.05464,3,5,3,0.6,52.732,0.09107000000000001,54.5535,-0.05686559322418882,-0.010318012018319021
2021-04-26,Comm,-0.04008666666666666,4,5,9,0.8,47.99566666666667,0.136241,56.81205,0.7753046761182795,0.06436645681612146
2021-04-26,Consumer,0.1519371568627451,5,5,31,1.0,57.59685784313725,0.11434333333333332,55.717166666666664,0.18522770978844424,0.06999474380119439
2021-04-26,Energy,-0.015539999999999993,5,5,13,1.0,49.223,-0.03583,48.2085,-0.9434107032573635,-0.038097017012909164
2021-04-26,Financials,0.22928833333333337,5,5,21,1.0,61.464416666666665,0.19388666666666668,59.69433333333334,0.9234619800351718,0.25943862472274726
2021-04-26,Healthcare,0.241355,5,5,15,1.0,62.06775,0.11148,55.574,0.10422209368592829,-0.058103743952307566
2021-04-26,Industrials,0.07913047619047618,3,5,14,0.6,53.9565238095238,0.061919999999999996,53.096,-0.2183569335130837,0.23494088347013142
2021-04-26,Materials,0.0,1,5,1,0.2,50.0,0.04404,52.202000000000005,-0.1182314406684865,-0.19696736324273242
2021-04-26,RealEstate,0.0636,4,5,7,0.8,53.18000000000001,0.15566,57.782999999999994,1.1069346212274462,-0.1009462899403329
2021-04-26,Tech,0.1446288888888889,3,5,15,0.6,57.23144444444445,0.06519666666666665,53.259833333333326,-0.25762549510702987,-0.17284904907677198
2021-04-26,Utilities,0.11782,3,5,5,0.6,55.891000000000005,0.05464,52.732,-0.4266485249212812,0.015899898028191115
2021-04-27,Comm,0.031104444444444445,3,5,11,0.6,51.55522222222222,-0.04008666666666666,47.99566666666667,-1.3275795203006628,0.0432229715179496
2021-04-27,Consumer,0.03570057142857143,4,5,22,0.8,51.78502857142857,0.1519371568627451,57.59685784313725,0.6307171871275048,0.10810855872905355
2021-04-27,Energy,0.039466666666666664,3,5,5,0.6,51.973333333333336,-0.015539999999999993,49.223,-0.7563893252074818,-0.1060456688742738
2021-04-27,Financials,0.15927657142857146,4,5,16,0.8,57.96382857142858,0.22928833333333337,61.464416666666665,1.2460468766050226,0.35182871389330483
2021-04-27,Healthcare,0.218775,5,5,14,1.0,60.93875,0.241355,62.06775,1.3449189408346722,-0.015870703584850824
2021-04-27,Industrials,0.12709974206349206,4,5,52,0.8,56.3549871031746,0.07913047619047618,53.9565238095238,-0.04218704596299161,0.29035208091467296
2021-04-27,Materials,0.0684,2,5,5,0.4,53.42,0.0,50.0,-0.707411364607901,-0.2638111861737692
2021-04-27,RealEstate,0.0,0,5,0,0.0,50.0,0.0636,53.18000000000001,0.0999270574005009,-0.1291618146237584
2021-04-27,Tech,0.147788,4,5,8,0.8,57.3894,0.1446288888888889,57.23144444444445,0.48355598484612616,-0.12068112395912739
2021-04-27,Utilities,-0.027390000000000005,3,5,4,0.6,48.6305,0.11782,55.891000000000005,0.2163726627430504,-0.013007744338537151
2021-04-28,Comm,0.21375333333333332,4,5,10,0.8,60.687666666666665,0.031104444444444445,51.55522222222222,-0.4747573418154505,0.0475963000979356
2021-04-28,Consumer,0.1538615,5,5,18,1.0,57.69307500000001,0.03570057142857143,51.78502857142857,-0.75018181935375,0.14263361055155785
2021-04-28,Energy,0.188026,3,5,8,0.6,59.4013,0.039466666666666664,51.973333333333336,-0.25456415437868407,-0.1908458733452242
2021-04-28,Financials,0.04579,4,5,15,0.8,52.2895,0.15927657142857146,57.96382857142858,0.5987091370183875,0.32574846316094536
2021-04-28,Healthcare,0.1632870476190476,5,5,32,1.0,58.16435238095238,0.218775,60.93875,1.1237541565497042,0.07792353085626615
2021-04-28,Industrials,-0.03034652631578947,5,5,31,1.0,48.482673684210525,0.12709974206349206,56.3549871031746,0.4486785069757001,0.31268985146913414
2021-04-28,Materials,0.11148,1,5,1,0.2,55.574,0.0684,53.42,0.21024208066241268,-0.14340220417728006
2021-04-28,RealEstate,0.14267333333333335,3,5,7,0.6,57.13366666666667,0.0,50.0,-0.5943881346796355,-0.1292402464255686
2021-04-28,Tech,0.0713987012987013,4,5,26,0.8,53.56993506493506,0.147788,57.3894,0.5121516478067589,-0.0626579083518082
2021-04-28,Utilities,0.10695999999999999,3,5,4,0.6,55.348,-0.027390000000000005,48.6305,-1.2622427366653195,-0.055066210296090254
2021-04-29,Comm,0.153365,4,5,12,0.8,57.66825,0.21375333333333332,60.687666666666665,1.7025008267626887,0.11352733399352977
2021-04-29,Consumer,0.10193266666666667,4,5,13,0.8,55.09663333333334,0.1538615,57.69307500000001,0.6549206466230127,0.081060910492044
2021-04-29,Energy,0.12534666666666666,3,5,8,0.6,56.26733333333333,0.188026,59.4013,1.0982158233522539,-0.16719467884739853
2021-04-29,Financials,0.174356,3,5,11,0.6,58.7178,0.04579,52.2895,-0.44506603623757435,0.336611878817675
2021-04-29,Healthcare,0.19354466666666664,5,5,35,1.0,59.677233333333334,0.1632870476190476,58.16435238095238,0.5906375401795801,0.022900492619430685
2021-04-29,Industrials,0.003038076923076921,5,5,21,1.0,50.15190384615384,-0.03034652631578947,48.482673684210525,-1.165006059150843,0.16542992085015049
2021-04-29,Materials,0.019733333333333332,2,5,4,0.4,50.98666666666667,0.11148,55.574,0.787699333327681,-0.071895053975986
2021-04-29,RealEstate,0.117618,4,5,14,0.8,55.8809,0.14267333333333335,57.13366666666667,0.965557520692234,-0.08809737746712967
2021-04-29,Tech,0.15348,4,5,12,0.8,57.67400000000001,0.0713987012987013,53.56993506493506,-0.20283507681628923,-0.12287640315364663
2021-04-29,Utilities,0.04588,1,5,2,0.2,52.294,0.10695999999999999,55.348,0.10917866056189834,-0.09461463681349067
2021-04-30,Comm,0.10788666666666666,3,5,10,0.6,55.394333333333336,0.153365,57.66825,0.9750497517823214,0.12419514058799422
2021-04-30,Consumer,0.08240666666666666,4,5,23,0.8,54.120333333333335,0.10193266666666667,55.09663333333334,0.036251952605441715,0.0790540359976705
2021-04-30,Energy,0.2193698214285714,5,5,33,1.0,60.968491071428566,0.12534666666666666,56.26733333333333,0.5241725066940998,-0.2289650905408948
2021-04-30,Financials,0.068155,3,5,12,0.6,53.40775,0.174356,58.7178,0.7382435928182116,0.4016980518260429
2021-04-30,Healthcare,0.16155046153846156,5,5,23,1.0,58.07752307692308,0.19354466666666664,59.677233333333334,0.8783512397837191,0.13416709713391284
2021-04-30,Industrials,0.02781800000000001,4,5,10,0.8,51.390899999999995,0.003038076923076921,50.15190384615384,-0.8190812742885596,0.07936841256196611
2021-04-30,Materials,-0.04526,1,5,1,0.2,47.737,0.019733333333333332,50.98666666666667,-0.445424549177226,-0.05919022284252943
2021-04-30,RealEstate,0.1698,3,5,5,0.6,58.489999999999995,0.117618,55.8809,0.6889963420921895,-0.06616366237565259
2021-04-30,Tech,-0.004823333333333335,2,5,8,0.4,49.758833333333335,0.15348,57.67400000000001,0.5658098739364327,-0.14787634444825176
2021-04-30,Utilities,0.197405,5,5,10,1.0,59.870250000000006,0.04588,52.294,-0.5131710550922406,-0.07235416663292751
2021-05-03,Comm,0.14976333333333333,5,5,19,1.0,57.488166666666665,0.10788666666666666,55.394333333333336,0.43179528363693137,0.18549979202397812
2021-05-03,Consumer,0.08166095238095239,5,5,19,1.0,54.08304761904762,0.08240666666666666,54.120333333333335,-0.1962519545761922,0.054309634102058656
2021-05-03,Energy,0.09553500000000001,4,5,12,0.8,54.77674999999999,0.2193698214285714,60.968491071428566,1.3797634807029415,-0.20601785134153797
2021-05-03,Financials,0.24705,5,5,14,1.0,62.3525,0.068155,53.40775,-0.24093596436154122,0.4052014425168369
2021-05-03,Healthcare,0.22987433333333335,5,5,17,1.0,61.493716666666664,0.16155046153846156,58.07752307692308,0.5704296247764037,0.1841848750417663
2021-05-03,Industrials,0.028573333333333333,5,5,15,1.0,51.428666666666665,0.02781800000000001,51.390899999999995,-0.5631992283321724,0.05939471783772175
2021-05-03,Materials,0.02732,3,5,5,0.6,51.366,-0.04526,47.737,-1.3178682774568498,-0.12581129628995805
2021-05-03,RealEstate,0.2293,3,5,4,0.6,61.465,0.1698,58.489999999999995,1.2580886445269115,0.022048085961244517
2021-05-03,Tech,0.023544166666666668,3,5,17,0.6,51.17720833333333,-0.004823333333333335,49.758833333333335,-0.9186346838692537,-0.17523313390335024
2021-05-03,Utilities,0.12423999999999999,2,5,3,0.4,56.211999999999996,0.197405,59.870250000000006,1.0330013302591068,-0.0029513764084100388
2021-05-04,Comm,0.249038,4,5,10,0.8,62.4519,0.14976333333333333,57.488166666666665,0.929252800281195,0.231163668563704
2021-05-04,Consumer,0.12166183333333333,4,5,18,0.8,56.08309166666666,0.08166095238095239,54.08304761904762,-0.2048386581806706,0.08698275280338416
2021-05-04,Energy,0.06442185714285714,3,5,16,0.6,53.22109285714286,0.09553500000000001,54.77674999999999,0.24712651709337097,-0.036515583740747225
2021-05-04,Financials,0.1475364285714286,5,5,20,1.0,57.37682142857143,0.24705,62.3525,1.408321162045556,0.4477536112699048
2021-05-04,Healthcare,0.18112999999999999,5,5,11,1.0,59.0565,0.22987433333333335,61.493716666666664,1.222565396738036,0.2788096866160068
2021-05-04,Industrials,0.100888,4,5,16,0.8,55.0444,0.028573333333333333,51.428666666666665,-0.5543484044401632,0.0069164296045413605
2021-05-04,Materials,-0.012937500000000001,4,5,11,0.8,49.353125,0.02732,51.366,-0.33838907213364483,-0.10802492793578052
2021-05-04,RealEstate,0.0,0,5,0,0.0,50.0,0.2293,61.465,1.9033205481246005,0.17113082122846657
2021-05-04,Tech,-0.008705000000000001,3,5,8,0.6,49.564750000000004,0.023544166666666668,51.17720833333333,-0.6502388161480533,-0.1663536440865387
2021-05-04,Utilities,0.21564,3,5,4,0.6,60.782000000000004,0.12423999999999999,56.211999999999996,0.28377736635647527,0.03669560952543917
2021-05-05,Comm,0.147192,4,5,17,0.8,57.3596,0.249038,62.4519,2.108028927854397,0.19074233214653372
2021-05-05,Consumer,0.032266666666666666,3,5,18,0.6,51.61333333333333,0.12166183333333333,56.08309166666666,0.2730441663000098,0.07109128181078221
2021-05-05,Energy,0.09830833333333332,4,5,12,0.8,54.91541666666666,0.06442185714285714,53.22109285714286,-0.036733744308710035,-0.036438019215781194
2021-05-05,Financials,0.049539999999999994,4,5,10,0.8,52.477,0.1475364285714286,57.37682142857143,0.4862031052785092,0.4394430277270994
2021-05-05,Healthcare,0.22193000000000002,5,5,8,1.0,61.0965,0.18112999999999999,59.0565,0.752319183061789,0.31231112507257947
2021-05-05,Industrials,0.190969,5,5,25,1.0,59.548449999999995,0.100888,55.0444,0.1890202890309465,-0.024256139034161784
2021-05-05,Materials,0.17182,1,5,1,0.2,58.591,-0.012937500000000001,49.353125,-0.8788474928854457,-0.1773736885297931
2021-05-05,RealEstate,0.0,4,5,5,0.8,50.0,0.0,50.0,-0.6052226408087215,0.19254202708026574
2021-05-05,Tech,0.14187666666666668,3,5,8,0.6,57.093833333333336,-0.008705000000000001,49.564750000000004,-0.9513770513626194,-0.2233924706348009
2021-05-05,Utilities,0.04424,3,5,5,0.6,52.212,0.21564,60.782000000000004,1.2165827059957846,0.1154184179484895
2021-05-06,Comm,-0.006366666666666665,2,5,5,0.4,49.68166666666667,0.147192,57.3596,0.8853177487585392,0.2200611402465715
2021-05-06,Consumer,0.13727833333333334,5,5,20,1.0,56.86391666666667,0.032266666666666666,51.61333333333333,-0.7961420148774455,0.015002749686648921
2021-05-06,Energy,0.19297,4,5,10,0.8,59.648500000000006,0.09830833333333332,54.91541666666666,0.2725191487594793,-0.02091761418658689
2021-05-06,Financials,0.083508,4,5,11,0.8,54.175399999999996,0.049539999999999994,52.477,-0.4176343442009204,0.47812501482374425
2021-05-06,Healthcare,0.0,2,5,5,0.4,50.0,0.22193000000000002,61.0965,1.1406409736732674,0.3788412678778653
2021-05-06,Industrials,0.19809000000000002,4,5,8,0.8,59.904500000000006,0.190969,59.548449999999995,1.1147191338530928,0.0503313605714135
2021-05-06,Materials,0.1358,4,5,5,0.8,56.79,0.17182,58.591,1.607257394922335,-0.04732901189532799
2021-05-06,RealEstate,-0.0121,1,5,2,0.2,49.395,0.0,50.0,-0.6039975528821184,0.14275344559152559
2021-05-06,Tech,0.11095,3,5,6,0.6,55.54749999999999,0.14187666666666668,57.093833333333336,0.4640434211910986,-0.14030185388667193
2021-05-06,Utilities,0.0,1,5,1,0.2,50.0,0.04424,52.212,-0.5367666501747105,0.13636880098590637
2021-05-07,Comm,0.08235333333333333,4,5,8,0.8,54.117666666666665,-0.006366666666666665,49.68166666666667,-0.9356657676258269,0.20663869252828274
2021-05-07,Consumer,-0.06119,3,5,9,0.6,46.9405,0.13727833333333334,56.86391666666667,0.46191840439359644,0.13619168387401012
2021-05-07,Energy,-0.036405,2,5,6,0.4,48.17975,0.19297,59.648500000000006,1.1370199878556488,0.0803744210796167
2021-05-07,Financials,0.027126666666666667,4,5,10,0.8,51.35633333333334,0.083508,54.175399999999996,-0.10354183175473222,0.46128417357227275
2021-05-07,Healthcare,0.068,2,5,2,0.4,53.400000000000006,0.0,50.0,-0.9840561597734305,0.286936655836092
2021-05-07,Industrials,0.03286857142857143,3,5,9,0.6,51.64342857142857,0.19809000000000002,59.904500000000006,1.184201844756925,0.11262689309515257
2021-05-07,Materials,0.0,0,5,0,0.0,50.0,0.1358,56.79,1.1156603900443147,0.08020708886405165
2021-05-07,RealEstate,0.0,0,5,0,0.0,50.0,-0.0121,49.395,-0.7347161065733406,0.09446205137112938
2021-05-07,Tech,0.15118666666666666,3,5,8,0.6,57.55933333333333,0.11095,55.54749999999999,0.17272241613524605,-0.12592007706324534
2021-05-07,Utilities,0.11383999999999998,3,5,4,0.6,55.692,0.0,50.0,-0.9876268031204356,0.1092676087170977
2021-05-10,Comm,-0.11144033333333334,5,5,14,1.0,44.42798333333333,0.08235333333333333,54.117666666666665,0.11785937126383425,0.12128972101395756
2021-05-10,Consumer,0.09880000000000001,5,5,16,1.0,54.94,-0.06119,46.9405,-1.9157343372895568,-0.06505993946412365
2021-05-10,Energy,0.11170466666666665,5,5,28,1.0,55.58523333333333,-0.036405,48.17975,-0.9617451452998566,0.03219558964780887
2021-05-10,Financials,0.043842000000000006,3,5,9,0.6,52.192099999999996,0.027126666666666667,51.35633333333334,-0.6242907670852633,0.4655274724833583
2021-05-10,Healthcare,0.08470266666666668,5,5,13,1.0,54.23513333333333,0.068,53.400000000000006,-0.331344409619119,0.23258309278131903
2021-05-10,Industrials,0.19173,4,5,7,0.8,59.5865,0.03286857142857143,51.64342857142857,-0.5167809361041512,0.09631697308680931
2021-05-10,Materials,0.15298,4,5,5,0.8,57.648999999999994,0.0,50.0,-0.7087593463170645,-0.003032482579065817
2021-05-10,RealEstate,0.0,0,5,0,0.0,50.0,0.0,50.0,-0.6010232833019205,0.09389672298730142
2021-05-10,Tech,0.07957333333333334,3,5,7,0.6,53.97866666666666,0.15118666666666666,57.55933333333333,0.5509393522353303,-0.08162329629374648
2021-05-10,Utilities,0.3552342857142857,4,5,10,0.8,67.76171428571429,0.11383999999999998,55.692,0.1780916398100711,0.04794831443134743
2021-05-11,Comm,0.20189,5,5,15,1.0,60.0945,-0.11144033333333334,44.42798333333333,-2.181262081996359,0.022909808588179814
2021-05-11,Consumer,0.03266299999999999,5,5,17,1.0,51.63314999999999,0.09880000000000001,54.94,0.0058937141385340935,-0.0954096079954098
2021-05-11,Energy,-0.021284000000000004,4,5,17,0.8,48.9358,0.11170466666666665,55.58523333333333,0.3938432501671799,0.14535621174885519
2021-05-11,Financials,0.0022799999999999986,3,5,5,0.6,50.114000000000004,0.043842000000000006,52.192099999999996,-0.4684455201479669,0.47260130281955526
2021-05-11,Healthcare,0.08038,3,5,3,0.6,54.01899999999999,0.08470266666666668,54.23513333333333,-0.17097137311475383,0.2072029898121549
2021-05-11,Industrials,0.04725750000000001,3,5,13,0.6,52.362874999999995,0.19173,59.5865,1.1174275385267292,0.10375886998916953
2021-05-11,Materials,0.05719,1,5,2,0.2,52.859500000000004,0.15298,57.648999999999994,1.3453884355982755,0.0946347200638569
2021-05-11,RealEstate,0.059199999999999996,1,5,1,0.2,52.959999999999994,0.0,50.0,-0.5998218913214007,0.09332945991101789
2021-05-11,Tech,0.0018399999999999992,4,5,13,0.8,50.092000000000006,0.07957333333333334,53.97866666666666,-0.12442662436382938,-0.10180206182215165
2021-05-11,Utilities,0.0,0,5,0,0.0,50.0,0.3552342857142857,67.76171428571429,2.6471293684016155,0.19407679490963725
2021-05-12,Comm,0.061119999999999994,5,5,13,1.0,53.056000000000004,0.20189,60.0945,1.5337056155546331,0.20003558648693817
2021-05-12,Consumer,0.009050000000000002,4,5,11,0.8,50.4525,0.03266299999999999,51.63314999999999,-0.7842362116282333,-0.17947596764382906
2021-05-12,Energy,0.08828666666666667,4,5,13,0.8,54.41433333333333,-0.021284000000000004,48.9358,-0.8230864186798104,0.07171167581293661
